date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default,year,label,cmnameshort,scaling,interpolated,x
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,,0.0,#item+label,#item+name+short,,,
2016-05-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,239.0,NGN,Nigeria,Zamfara,65710.0,Kaura Namoda,1977.0,592,14.0,22.0,1,1977_592_14_22,,2016.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1463270400.0
2016-06-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,264.4,NGN,Nigeria,Oyo,2235.0,Ibadan,1975.0,592,14.0,22.0,1,1975_592_14_22,,2016.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1465948800.0
2016-07-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,281.5,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,592,14.0,22.0,1,1979_592_14_22,,2016.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1468540800.0
2016-08-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,294.24,NGN,Nigeria,Kaduna,2224.0,Giwa,1971.0,592,14.0,22.0,1,1971_592_14_22,,2016.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1471219200.0
2016-09-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,256.2,NGN,Nigeria,Zamfara,65710.0,Kaura Namoda,1977.0,592,14.0,22.0,1,1977_592_14_22,,2016.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1473897600.0
2016-10-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,268.0,NGN,Nigeria,Kaduna,2224.0,Giwa,1971.0,592,14.0,22.0,1,1971_592_14_22,,2016.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1476489600.0
2016-11-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,271.92,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,592,14.0,22.0,1,1979_592_14_22,,2016.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1479168000.0
2016-12-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,287.25,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,592,14.0,22.0,1,1979_592_14_22,,2016.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1481760000.0
2017-01-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,300.25,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,592,14.0,22.0,1,1979_592_14_22,,2017.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1484438400.0
2017-02-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,304.5,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,592,14.0,22.0,1,1979_592_14_22,,2017.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1487116800.0
2017-03-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,295.0,NGN,Nigeria,Zamfara,65710.0,Kaura Namoda,1977.0,592,14.0,22.0,1,1977_592_14_22,,2017.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1489536000.0
2017-04-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,295.0,NGN,Nigeria,Zamfara,65710.0,Kaura Namoda,1977.0,592,14.0,22.0,1,1977_592_14_22,,2017.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1492214400.0
2017-05-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,295.0,NGN,Nigeria,Zamfara,65710.0,Kaura Namoda,1977.0,592,14.0,22.0,1,1977_592_14_22,,2017.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1494806400.0
2017-06-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,292.25,NGN,Nigeria,Zamfara,65710.0,Kaura Namoda,1977.0,592,14.0,22.0,1,1977_592_14_22,,2017.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1497484800.0
2017-07-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,300.0,NGN,Nigeria,Kaduna,2224.0,Giwa,1971.0,592,14.0,22.0,1,1971_592_14_22,,2017.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1500076800.0
2017-08-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,279.92,NGN,Nigeria,Zamfara,65710.0,Kaura Namoda,1977.0,592,14.0,22.0,1,1977_592_14_22,,2017.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1502755200.0
2017-09-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,257.0,NGN,Nigeria,Zamfara,65710.0,Kaura Namoda,1977.0,592,14.0,22.0,1,1977_592_14_22,,2017.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1505433600.0
2017-10-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,257.0,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,592,14.0,22.0,1,1979_592_14_22,,2017.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1508025600.0
2017-11-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,236.8,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,592,14.0,22.0,1,1979_592_14_22,,2017.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1510704000.0
2017-12-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,247.25,NGN,Nigeria,Zamfara,65710.0,Kaura Namoda,1977.0,592,14.0,22.0,1,1977_592_14_22,,2017.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1513296000.0
2018-01-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,250.72,NGN,Nigeria,Zamfara,65710.0,Kaura Namoda,1977.0,592,14.0,22.0,1,1977_592_14_22,,2018.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1515974400.0
2018-02-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,262.0,NGN,Nigeria,Zamfara,65710.0,Kaura Namoda,1977.0,592,14.0,22.0,1,1977_592_14_22,,2018.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1518652800.0
2018-03-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,259.55,NGN,Nigeria,Zamfara,65710.0,Kaura Namoda,1977.0,592,14.0,22.0,1,1977_592_14_22,,2018.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1521072000.0
2018-04-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,270.8,NGN,Nigeria,Zamfara,65710.0,Kaura Namoda,1977.0,592,14.0,22.0,1,1977_592_14_22,,2018.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1523750400.0
2018-05-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,276.0,NGN,Nigeria,Kaduna,2224.0,Giwa,1971.0,592,14.0,22.0,1,1971_592_14_22,,2018.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1526342400.0
2018-06-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,268.75,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,592,14.0,22.0,1,1979_592_14_22,,2018.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1529020800.0
2018-07-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,270.0,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,592,14.0,22.0,1,1979_592_14_22,,2018.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1531612800.0
2018-08-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,255.84,NGN,Nigeria,Kaduna,2224.0,Giwa,1971.0,592,14.0,22.0,1,1971_592_14_22,,2018.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1534291200.0
2018-09-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,272.5,NGN,Nigeria,Oyo,2235.0,Ibadan,1975.0,592,14.0,22.0,1,1975_592_14_22,,2018.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1536969600.0
2018-10-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,260.4,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,592,14.0,22.0,1,1979_592_14_22,,2018.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1539561600.0
2018-11-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,254.5,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,592,14.0,22.0,1,1979_592_14_22,,2018.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1542240000.0
2018-12-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,249.0,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,592,14.0,22.0,1,1979_592_14_22,,2018.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1544832000.0
2019-01-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,247.8,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,592,14.0,22.0,1,1979_592_14_22,,2019.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1547510400.0
2019-02-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,257.0,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,592,14.0,22.0,1,1979_592_14_22,,2019.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1550188800.0
2019-03-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,263.0,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,592,14.0,22.0,1,1979_592_14_22,,2019.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1552608000.0
2019-04-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,263.5,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,592,14.0,22.0,1,1979_592_14_22,,2019.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1555286400.0
2019-05-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,260.63186813186815,,,,,,,592,,,1,,,,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,1.0,
2019-06-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,257.66813186813187,,,,,,,592,,,1,,,,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,1.0,
2019-07-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,254.8,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,592,14.0,22.0,1,1979_592_14_22,,2019.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1563148800.0
2019-08-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,266.0,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,592,14.0,22.0,1,1979_592_14_22,,2019.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1565827200.0
2019-09-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,267.5,NGN,Nigeria,Kaduna,2224.0,Giwa,1971.0,592,14.0,22.0,1,1971_592_14_22,,2019.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1568505600.0
2019-10-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,275.0,NGN,Nigeria,Kaduna,2224.0,Giwa,1971.0,592,14.0,22.0,1,1971_592_14_22,,2019.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1571097600.0
2019-11-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,271.0,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,592,14.0,22.0,1,1979_592_14_22,,2019.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1573776000.0
2019-12-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,268.5,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,592,14.0,22.0,1,1979_592_14_22,,2019.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1576368000.0
2020-01-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,274.85,NGN,Nigeria,Zamfara,65710.0,Kaura Namoda,1977.0,592,14.0,22.0,1,1977_592_14_22,,2020.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1579046400.0
2020-02-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,277.0,NGN,Nigeria,Zamfara,65710.0,Kaura Namoda,1977.0,592,14.0,22.0,1,1977_592_14_22,,2020.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1581724800.0
2020-03-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,302.9066666666667,,,,,,,592,,,1,,,,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,1.0,
2020-04-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,330.6,NGN,Nigeria,Zamfara,65710.0,Kaura Namoda,1977.0,592,14.0,22.0,1,1977_592_14_22,,2020.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1586908800.0
2020-05-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,370.0,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,592,14.0,22.0,1,1979_592_14_22,,2020.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1589500800.0
2020-06-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,370.0,,,,,,,592,,,1,,,,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,1.0,
2020-07-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,370.0,,,,,,,592,,,1,,,,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,1.0,
2020-08-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,370.0,,,,,,,592,,,1,,,,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,1.0,
2020-09-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,370.0,,,,,,,592,,,1,,,,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,1.0,
2020-10-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,370.0,,,,,,,592,,,1,,,,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,1.0,
2020-11-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,370.0,,,,,,,592,,,1,,,,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,1.0,
2020-12-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,370.0,,,,,,,592,,,1,,,,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,1.0,
2021-01-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,370.0,,,,,,,592,,,1,,,,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,1.0,
2016-01-15,Salt - Retail,250 G,miscellaneous food,100.0,,,,,,,185,,,7,,,,Salt - Retail (250 G),Salt,1.0,1.0,
2016-02-15,Salt - Retail,250 G,miscellaneous food,100.0,,,,,,,185,,,7,,,,Salt - Retail (250 G),Salt,1.0,1.0,
2016-03-15,Salt - Retail,250 G,miscellaneous food,100.0,,,,,,,185,,,7,,,,Salt - Retail (250 G),Salt,1.0,1.0,
2016-04-15,Salt - Retail,250 G,miscellaneous food,100.0,,,,,,,185,,,7,,,,Salt - Retail (250 G),Salt,1.0,1.0,
2016-05-15,Salt - Retail,250 G,miscellaneous food,100.0,,,,,,,185,,,7,,,,Salt - Retail (250 G),Salt,1.0,1.0,
2016-06-15,Salt - Retail,250 G,miscellaneous food,100.0,,,,,,,185,,,7,,,,Salt - Retail (250 G),Salt,1.0,1.0,
2016-07-15,Salt - Retail,250 G,miscellaneous food,100.0,,,,,,,185,,,7,,,,Salt - Retail (250 G),Salt,1.0,1.0,
2016-08-15,Salt - Retail,250 G,miscellaneous food,100.0,,,,,,,185,,,7,,,,Salt - Retail (250 G),Salt,1.0,1.0,
2016-09-15,Salt - Retail,250 G,miscellaneous food,100.0,,,,,,,185,,,7,,,,Salt - Retail (250 G),Salt,1.0,1.0,
2016-10-15,Salt - Retail,250 G,miscellaneous food,100.0,,,,,,,185,,,7,,,,Salt - Retail (250 G),Salt,1.0,1.0,
2016-11-15,Salt - Retail,250 G,miscellaneous food,100.0,,,,,,,185,,,7,,,,Salt - Retail (250 G),Salt,1.0,1.0,
2016-12-15,Salt - Retail,250 G,miscellaneous food,100.0,,,,,,,185,,,7,,,,Salt - Retail (250 G),Salt,1.0,1.0,
2017-01-15,Salt - Retail,250 G,miscellaneous food,100.0,,,,,,,185,,,7,,,,Salt - Retail (250 G),Salt,1.0,1.0,
2017-02-15,Salt - Retail,250 G,miscellaneous food,100.0,,,,,,,185,,,7,,,,Salt - Retail (250 G),Salt,1.0,1.0,
2017-03-15,Salt - Retail,250 G,miscellaneous food,100.0,,,,,,,185,,,7,,,,Salt - Retail (250 G),Salt,1.0,1.0,
2017-04-15,Salt - Retail,250 G,miscellaneous food,100.0,,,,,,,185,,,7,,,,Salt - Retail (250 G),Salt,1.0,1.0,
2017-05-15,Salt - Retail,250 G,miscellaneous food,100.0,,,,,,,185,,,7,,,,Salt - Retail (250 G),Salt,1.0,1.0,
2017-06-15,Salt - Retail,250 G,miscellaneous food,100.0,,,,,,,185,,,7,,,,Salt - Retail (250 G),Salt,1.0,1.0,
2017-07-15,Salt - Retail,250 G,miscellaneous food,100.0,NGN,Nigeria,Borno,2216.0,Custom,2395.0,185,15.0,66.0,7,2395_185_15_66,,2017.0,Salt - Retail (250 G),Salt,1.0,0.0,1500076800.0
2017-08-15,Salt - Retail,250 G,miscellaneous food,400.0,NGN,Nigeria,Yobe,2240.0,Damaturu (Sunday Market),2391.0,185,15.0,66.0,7,2391_185_15_66,,2017.0,Salt - Retail (250 G),Salt,1.0,0.0,1502755200.0
2017-09-15,Salt - Retail,250 G,miscellaneous food,400.0,NGN,Nigeria,Yobe,2240.0,Potiskum,1981.0,185,15.0,66.0,7,1981_185_15_66,,2017.0,Salt - Retail (250 G),Salt,1.0,0.0,1505433600.0
2017-10-15,Salt - Retail,250 G,miscellaneous food,400.0,NGN,Nigeria,Yobe,2240.0,Nguru,2387.0,185,15.0,66.0,7,2387_185_15_66,,2017.0,Salt - Retail (250 G),Salt,1.0,0.0,1508025600.0
2017-11-15,Salt - Retail,250 G,miscellaneous food,1000.0,NGN,Nigeria,Yobe,2240.0,Nguru,2387.0,185,15.0,66.0,7,2387_185_15_66,,2017.0,Salt - Retail (250 G),Salt,1.0,0.0,1510704000.0
2017-12-15,Salt - Retail,250 G,miscellaneous food,400.0,NGN,Nigeria,Yobe,2240.0,Potiskum,1981.0,185,15.0,66.0,7,1981_185_15_66,,2017.0,Salt - Retail (250 G),Salt,1.0,0.0,1513296000.0
2018-01-15,Salt - Retail,250 G,miscellaneous food,375.0,NGN,Nigeria,Yobe,2240.0,Bursari,2401.0,185,15.0,66.0,7,2401_185_15_66,,2018.0,Salt - Retail (250 G),Salt,1.0,0.0,1515974400.0
2018-02-15,Salt - Retail,250 G,miscellaneous food,375.0,NGN,Nigeria,Yobe,2240.0,Nguru,2387.0,185,15.0,66.0,7,2387_185_15_66,,2018.0,Salt - Retail (250 G),Salt,1.0,0.0,1518652800.0
2018-03-15,Salt - Retail,250 G,miscellaneous food,350.0,NGN,Nigeria,Yobe,2240.0,Nguru,2387.0,185,15.0,66.0,7,2387_185_15_66,,2018.0,Salt - Retail (250 G),Salt,1.0,0.0,1521072000.0
2018-04-15,Salt - Retail,250 G,miscellaneous food,350.0,NGN,Nigeria,Yobe,2240.0,Nguru,2387.0,185,15.0,66.0,7,2387_185_15_66,,2018.0,Salt - Retail (250 G),Salt,1.0,0.0,1523750400.0
2018-05-15,Salt - Retail,250 G,miscellaneous food,350.0,NGN,Nigeria,Yobe,2240.0,Nguru,2387.0,185,15.0,66.0,7,2387_185_15_66,,2018.0,Salt - Retail (250 G),Salt,1.0,0.0,1526342400.0
2018-06-15,Salt - Retail,250 G,miscellaneous food,189.7,NGN,Nigeria,Borno,2216.0,Tashan Bama,2398.0,185,15.0,66.0,7,2398_185_15_66,,2018.0,Salt - Retail (250 G),Salt,1.0,0.0,1529020800.0
2018-07-15,Salt - Retail,250 G,miscellaneous food,160.0,NGN,Nigeria,Borno,2216.0,Abba Gamaram,2394.0,185,15.0,66.0,7,2394_185_15_66,,2018.0,Salt - Retail (250 G),Salt,1.0,0.0,1531612800.0
2018-08-15,Salt - Retail,250 G,miscellaneous food,175.0,NGN,Nigeria,Yobe,2240.0,Yusufari,2389.0,185,15.0,66.0,7,2389_185_15_66,,2018.0,Salt - Retail (250 G),Salt,1.0,0.0,1534291200.0
2018-09-15,Salt - Retail,250 G,miscellaneous food,150.0,NGN,Nigeria,Borno,2216.0,Bullunkutu,2386.0,185,15.0,66.0,7,2386_185_15_66,,2018.0,Salt - Retail (250 G),Salt,1.0,0.0,1536969600.0
2018-10-15,Salt - Retail,250 G,miscellaneous food,155.0,NGN,Nigeria,Borno,2216.0,Monday,2397.0,185,15.0,66.0,7,2397_185_15_66,,2018.0,Salt - Retail (250 G),Salt,1.0,0.0,1539561600.0
2018-11-15,Salt - Retail,250 G,miscellaneous food,155.0,NGN,Nigeria,Borno,2216.0,Kusawam Shanu,2396.0,185,15.0,66.0,7,2396_185_15_66,,2018.0,Salt - Retail (250 G),Salt,1.0,0.0,1542240000.0
2018-12-15,Salt - Retail,250 G,miscellaneous food,177.0,NGN,Nigeria,Borno,2216.0,Tashan Bama,2398.0,185,15.0,66.0,7,2398_185_15_66,,2018.0,Salt - Retail (250 G),Salt,1.0,0.0,1544832000.0
2019-01-15,Salt - Retail,250 G,miscellaneous food,200.0,NGN,Nigeria,Yobe,2240.0,Potiskum,1981.0,185,15.0,66.0,7,1981_185_15_66,,2019.0,Salt - Retail (250 G),Salt,1.0,0.0,1547510400.0
2019-02-15,Salt - Retail,250 G,miscellaneous food,190.0,NGN,Nigeria,Yobe,2240.0,Bade (Gashua),2388.0,185,15.0,66.0,7,2388_185_15_66,,2019.0,Salt - Retail (250 G),Salt,1.0,0.0,1550188800.0
2019-03-15,Salt - Retail,250 G,miscellaneous food,160.0,NGN,Nigeria,Yobe,2240.0,Jakusko,2399.0,185,15.0,66.0,7,2399_185_15_66,,2019.0,Salt - Retail (250 G),Salt,1.0,0.0,1552608000.0
2019-04-15,Salt - Retail,250 G,miscellaneous food,150.0,NGN,Nigeria,Borno,2216.0,Baga Road,2385.0,185,15.0,66.0,7,2385_185_15_66,,2019.0,Salt - Retail (250 G),Salt,1.0,0.0,1555286400.0
2019-05-15,Salt - Retail,250 G,miscellaneous food,150.0,NGN,Nigeria,Yobe,2240.0,Bade (Gashua),2388.0,185,15.0,66.0,7,2388_185_15_66,,2019.0,Salt - Retail (250 G),Salt,1.0,0.0,1557878400.0
2019-06-15,Salt - Retail,250 G,miscellaneous food,155.0,NGN,Nigeria,Borno,2216.0,Custom,2395.0,185,15.0,66.0,7,2395_185_15_66,,2019.0,Salt - Retail (250 G),Salt,1.0,0.0,1560556800.0
2019-07-15,Salt - Retail,250 G,miscellaneous food,156.7,NGN,Nigeria,Borno,2216.0,Custom,2395.0,185,15.0,66.0,7,2395_185_15_66,,2019.0,Salt - Retail (250 G),Salt,1.0,0.0,1563148800.0
2019-08-15,Salt - Retail,250 G,miscellaneous food,155.0,NGN,Nigeria,Yobe,2240.0,Nguru,2387.0,185,15.0,66.0,7,2387_185_15_66,,2019.0,Salt - Retail (250 G),Salt,1.0,0.0,1565827200.0
2019-09-15,Salt - Retail,250 G,miscellaneous food,151.1,NGN,Nigeria,Borno,2216.0,Tashan Bama,2398.0,185,15.0,66.0,7,2398_185_15_66,,2019.0,Salt - Retail (250 G),Salt,1.0,0.0,1568505600.0
2019-10-15,Salt - Retail,250 G,miscellaneous food,180.0,NGN,Nigeria,Yobe,2240.0,Nguru,2387.0,185,15.0,66.0,7,2387_185_15_66,,2019.0,Salt - Retail (250 G),Salt,1.0,0.0,1571097600.0
2019-11-15,Salt - Retail,250 G,miscellaneous food,190.0,NGN,Nigeria,Yobe,2240.0,Bade (Gashua),2388.0,185,15.0,66.0,7,2388_185_15_66,,2019.0,Salt - Retail (250 G),Salt,1.0,0.0,1573776000.0
2019-12-15,Salt - Retail,250 G,miscellaneous food,170.0,NGN,Nigeria,Yobe,2240.0,Bursari,2401.0,185,15.0,66.0,7,2401_185_15_66,,2019.0,Salt - Retail (250 G),Salt,1.0,0.0,1576368000.0
2020-01-15,Salt - Retail,250 G,miscellaneous food,175.0,NGN,Nigeria,Yobe,2240.0,Nguru,2387.0,185,15.0,66.0,7,2387_185_15_66,,2020.0,Salt - Retail (250 G),Salt,1.0,0.0,1579046400.0
2020-02-15,Salt - Retail,250 G,miscellaneous food,150.0,NGN,Nigeria,Yobe,2240.0,Geidam,2393.0,185,15.0,66.0,7,2393_185_15_66,,2020.0,Salt - Retail (250 G),Salt,1.0,0.0,1581724800.0
